년월,시도명,읍면동명,업종명,이용자수,이용금액,총 유동인구,연도,월,권역,분기
2020-02,제주시,삼도일동,기타 외국식 음식점업,233,9133900,10844848.52,2020,2,제주시 동권역,1/4분기
2020-02,제주시,삼도일동,비알콜 음료점업,560,5169000,10844848.52,2020,2,제주시 동권역,1/4분기
2020-02,제주시,삼도일동,빵 및 과자류 소매업,1497,24165770,10844848.52,2020,2,제주시 동권역,1/4분기
2020-02,제주시,삼도일동,서양식 음식점업,709,12200800,10844848.52,2020,2,제주시 동권역,1/4분기
2020-02,제주시,삼도일동,스포츠 및 레크레이션 용품 임대업,169,40613050,10844848.52,2020,2,제주시 동권역,1/4분기
2020-02,제주시,삼도일동,일식 음식점업,245,18779500,10844848.52,2020,2,제주시 동권역,1/4분기
2020-02,제주시,삼도일동,중식 음식점업,1042,27432600,10844848.52,2020,2,제주시 동권역,1/4분기
2020-02,제주시,삼도일동,한식 음식점업,7670,281640250,10844848.52,2020,2,제주시 동권역,1/4분기
2020-02,제주시,삼도이동,관광 민예품 및 선물용품 소매업,58,5427180,7034353.78,2020,2,제주시 동권역,1/4분기
2020-02,제주시,삼도이동,기타 외국식 음식점업,219,12571985,7034353.78,2020,2,제주시 동권역,1/4분기
2020-02,제주시,삼도이동,비알콜 음료점업,86,847900,7034353.78,2020,2,제주시 동권역,1/4분기
2020-02,제주시,삼도이동,빵 및 과자류 소매업,680,14828130,7034353.78,2020,2,제주시 동권역,1/4분기
2020-02,제주시,삼도이동,서양식 음식점업,963,20020383,7034353.78,2020,2,제주시 동권역,1/4분기
2020-02,제주시,삼도이동,스포츠 및 레크레이션 용품 임대업,162,25219150,7034353.78,2020,2,제주시 동권역,1/4분기
2020-02,제주시,삼도이동,일식 음식점업,301,22204000,7034353.78,2020,2,제주시 동권역,1/4분기
2020-02,제주시,삼도이동,중식 음식점업,849,22217500,7034353.78,2020,2,제주시 동권역,1/4분기
2020-02,제주시,삼도이동,한식 음식점업,12053,468420742,7034353.78,2020,2,제주시 동권역,1/4분기
2020-02,제주시,삼양동,기타 외국식 음식점업,111,6440400,17435711.18,2020,2,제주시 동권역,1/4분기
2020-02,제주시,삼양동,비알콜 음료점업,3713,33461330,17435711.18,2020,2,제주시 동권역,1/4분기
2020-02,제주시,삼양동,빵 및 과자류 소매업,2998,39659640,17435711.18,2020,2,제주시 동권역,1/4분기
2020-02,제주시,삼양동,서양식 음식점업,1802,34610070,17435711.18,2020,2,제주시 동권역,1/4분기
2020-02,제주시,삼양동,스포츠 및 레크레이션 용품 임대업,544,19534900,17435711.18,2020,2,제주시 동권역,1/4분기
2020-02,제주시,삼양동,일식 음식점업,495,28859400,17435711.18,2020,2,제주시 동권역,1/4분기
2020-02,제주시,삼양동,중식 음식점업,1983,52267300,17435711.18,2020,2,제주시 동권역,1/4분기
2020-02,제주시,삼양동,한식 음식점업,13849,522356884,17435711.18,2020,2,제주시 동권역,1/4분기
2020-02,제주시,아라동,관광 민예품 및 선물용품 소매업,1,89500,35853075.03,2020,2,제주시 동권역,1/4분기
2020-02,제주시,아라동,기타 외국식 음식점업,1115,33757700,35853075.03,2020,2,제주시 동권역,1/4분기
2020-02,제주시,아라동,비알콜 음료점업,9470,89183310,35853075.03,2020,2,제주시 동권역,1/4분기
2020-02,제주시,아라동,빵 및 과자류 소매업,6350,104443250,35853075.03,2020,2,제주시 동권역,1/4분기
2020-02,제주시,아라동,서양식 음식점업,11764,253102470,35853075.03,2020,2,제주시 동권역,1/4분기
2020-02,제주시,아라동,스포츠 및 레크레이션 용품 임대업,143,24218960,35853075.03,2020,2,제주시 동권역,1/4분기
2020-02,제주시,아라동,일식 음식점업,1963,127710090,35853075.03,2020,2,제주시 동권역,1/4분기
2020-02,제주시,아라동,중식 음식점업,2528,80840300,35853075.03,2020,2,제주시 동권역,1/4분기
2020-02,제주시,아라동,한식 음식점업,29784,1318134582,35853075.03,2020,2,제주시 동권역,1/4분기
2020-02,제주시,애월읍,관광 민예품 및 선물용품 소매업,1133,22276500,37892060.85,2020,2,제주시 서부권역,1/4분기
2020-02,제주시,애월읍,기타 외국식 음식점업,1202,28738500,37892060.85,2020,2,제주시 서부권역,1/4분기
2020-02,제주시,애월읍,비알콜 음료점업,2958,40389060,37892060.85,2020,2,제주시 서부권역,1/4분기
2020-02,제주시,애월읍,빵 및 과자류 소매업,2520,39319020,37892060.85,2020,2,제주시 서부권역,1/4분기
2020-02,제주시,애월읍,서양식 음식점업,11546,283504400,37892060.85,2020,2,제주시 서부권역,1/4분기
2020-02,제주시,애월읍,스포츠 및 레크레이션 용품 임대업,525,16534900,37892060.85,2020,2,제주시 서부권역,1/4분기
2020-02,제주시,애월읍,일식 음식점업,1022,61767500,37892060.85,2020,2,제주시 서부권역,1/4분기
2020-02,제주시,애월읍,중식 음식점업,1650,48592500,37892060.85,2020,2,제주시 서부권역,1/4분기
2020-02,제주시,애월읍,한식 음식점업,29534,1131768645,37892060.85,2020,2,제주시 서부권역,1/4분기
2020-02,제주시,연동,관광 민예품 및 선물용품 소매업,731,23177800,47434700.41,2020,2,제주시 동권역,1/4분기
2020-02,제주시,연동,기타 외국식 음식점업,1229,72118600,47434700.41,2020,2,제주시 동권역,1/4분기
2020-02,제주시,연동,비알콜 음료점업,11198,126565911,47434700.41,2020,2,제주시 동권역,1/4분기
2020-02,제주시,연동,빵 및 과자류 소매업,8435,140034830,47434700.41,2020,2,제주시 동권역,1/4분기
2020-02,제주시,연동,서양식 음식점업,7732,248138464,47434700.41,2020,2,제주시 동권역,1/4분기
2020-02,제주시,연동,스포츠 및 레크레이션 용품 임대업,2363,349728338,47434700.41,2020,2,제주시 동권역,1/4분기
2020-02,제주시,연동,일식 음식점업,3285,262964600,47434700.41,2020,2,제주시 동권역,1/4분기
2020-02,제주시,연동,중식 음식점업,4675,153972610,47434700.41,2020,2,제주시 동권역,1/4분기
2020-02,제주시,연동,한식 음식점업,61332,3001928791,47434700.41,2020,2,제주시 동권역,1/4분기
2020-02,제주시,오라동,관광 민예품 및 선물용품 소매업,110,11822900,18661959.22,2020,2,제주시 동권역,1/4분기
2020-02,제주시,오라동,기타 외국식 음식점업,118,2106000,18661959.22,2020,2,제주시 동권역,1/4분기
2020-02,제주시,오라동,비알콜 음료점업,4079,50046000,18661959.22,2020,2,제주시 동권역,1/4분기
2020-02,제주시,오라동,빵 및 과자류 소매업,1283,32577800,18661959.22,2020,2,제주시 동권역,1/4분기
2020-02,제주시,오라동,서양식 음식점업,1811,35652820,18661959.22,2020,2,제주시 동권역,1/4분기
2020-02,제주시,오라동,스포츠 및 레크레이션 용품 임대업,571,67193020,18661959.22,2020,2,제주시 동권역,1/4분기
2020-02,제주시,오라동,일식 음식점업,92,16791000,18661959.22,2020,2,제주시 동권역,1/4분기
2020-02,제주시,오라동,중식 음식점업,429,13350000,18661959.22,2020,2,제주시 동권역,1/4분기
2020-02,제주시,오라동,한식 음식점업,15295,567413921,18661959.22,2020,2,제주시 동권역,1/4분기
2020-02,제주시,외도동,관광 민예품 및 선물용품 소매업,1,364000,11427340.29,2020,2,제주시 동권역,1/4분기
2020-02,제주시,외도동,기타 외국식 음식점업,746,16137700,11427340.29,2020,2,제주시 동권역,1/4분기
2020-02,제주시,외도동,비알콜 음료점업,2826,24633350,11427340.29,2020,2,제주시 동권역,1/4분기
2020-02,제주시,외도동,빵 및 과자류 소매업,3160,44122875,11427340.29,2020,2,제주시 동권역,1/4분기
2020-02,제주시,외도동,서양식 음식점업,2032,50745600,11427340.29,2020,2,제주시 동권역,1/4분기
2020-02,제주시,외도동,스포츠 및 레크레이션 용품 임대업,154,4290600,11427340.29,2020,2,제주시 동권역,1/4분기
2020-02,제주시,외도동,일식 음식점업,420,27387800,11427340.29,2020,2,제주시 동권역,1/4분기
2020-02,제주시,외도동,중식 음식점업,1305,33643490,11427340.29,2020,2,제주시 동권역,1/4분기
2020-02,제주시,외도동,한식 음식점업,14626,575570030,11427340.29,2020,2,제주시 동권역,1/4분기
2020-02,제주시,용담일동,관광 민예품 및 선물용품 소매업,2,24000,7561825.607999999,2020,2,제주시 동권역,1/4분기
2020-02,제주시,용담일동,기타 수상오락 서비스업,10,1336000,7561825.607999999,2020,2,제주시 동권역,1/4분기
2020-02,제주시,용담일동,기타 외국식 음식점업,20,2100000,7561825.607999999,2020,2,제주시 동권역,1/4분기
2020-02,제주시,용담일동,비알콜 음료점업,15,2748000,7561825.607999999,2020,2,제주시 동권역,1/4분기
2020-02,제주시,용담일동,빵 및 과자류 소매업,468,12904900,7561825.607999999,2020,2,제주시 동권역,1/4분기
2020-02,제주시,용담일동,서양식 음식점업,132,2436000,7561825.607999999,2020,2,제주시 동권역,1/4분기
2020-02,제주시,용담일동,스포츠 및 레크레이션 용품 임대업,59,5175000,7561825.607999999,2020,2,제주시 동권역,1/4분기
2020-02,제주시,용담일동,일식 음식점업,211,22607150,7561825.607999999,2020,2,제주시 동권역,1/4분기
2020-02,제주시,용담일동,중식 음식점업,291,8183500,7561825.607999999,2020,2,제주시 동권역,1/4분기
2020-02,제주시,용담일동,한식 음식점업,6125,279593063,7561825.607999999,2020,2,제주시 동권역,1/4분기
2020-02,제주시,용담이동,관광 민예품 및 선물용품 소매업,4257,121551900,14203429.71,2020,2,제주시 동권역,1/4분기
2020-02,제주시,용담이동,기타 외국식 음식점업,167,13831000,14203429.71,2020,2,제주시 동권역,1/4분기
2020-02,제주시,용담이동,비알콜 음료점업,8275,82827430,14203429.71,2020,2,제주시 동권역,1/4분기
2020-02,제주시,용담이동,빵 및 과자류 소매업,3940,56436340,14203429.71,2020,2,제주시 동권역,1/4분기
2020-02,제주시,용담이동,서양식 음식점업,3594,71580701,14203429.71,2020,2,제주시 동권역,1/4분기
2020-02,제주시,용담이동,스포츠 및 레크레이션 용품 임대업,293,15635400,14203429.71,2020,2,제주시 동권역,1/4분기
2020-02,제주시,용담이동,일식 음식점업,1300,48159991,14203429.71,2020,2,제주시 동권역,1/4분기
2020-02,제주시,용담이동,중식 음식점업,805,21667000,14203429.71,2020,2,제주시 동권역,1/4분기
2020-02,제주시,용담이동,한식 음식점업,17636,645383700,14203429.71,2020,2,제주시 동권역,1/4분기
