년월,읍면동명,업종명,이용금액
2019-06,봉개동,서양식 음식점업,2763800
2019-06,봉개동,일식 음식점업,0
2019-06,봉개동,중식 음식점업,7701500
2019-06,봉개동,한식 음식점업,136223760
2019-06,삼도이동,기타 외국식 음식점업,24888509
2019-06,삼도이동,비알콜 음료점업,1296800
2019-06,삼도이동,빵 및 과자류 소매업,14546100
2019-06,삼도이동,서양식 음식점업,29824800
2019-06,삼도이동,일식 음식점업,10036000
2019-06,삼도이동,중식 음식점업,25614000
2019-06,삼도이동,한식 음식점업,744392362
2019-06,삼도일동,기타 외국식 음식점업,5193600
2019-06,삼도일동,비알콜 음료점업,7371100
2019-06,삼도일동,빵 및 과자류 소매업,25627960
2019-06,삼도일동,서양식 음식점업,12296633
2019-06,삼도일동,일식 음식점업,29585562
2019-06,삼도일동,중식 음식점업,29870500
2019-06,삼도일동,한식 음식점업,353055775
2019-06,삼양삼동,기타 외국식 음식점업,0
2019-06,삼양삼동,비알콜 음료점업,499300
2019-06,삼양삼동,빵 및 과자류 소매업,0
2019-06,삼양삼동,서양식 음식점업,216000
2019-06,삼양삼동,일식 음식점업,0
2019-06,삼양삼동,중식 음식점업,0
2019-06,삼양삼동,한식 음식점업,31519500
2019-06,삼양이동,기타 외국식 음식점업,4549000
2019-06,삼양이동,비알콜 음료점업,15003230
2019-06,삼양이동,빵 및 과자류 소매업,16826230
2019-06,삼양이동,서양식 음식점업,16266750
2019-06,삼양이동,일식 음식점업,7691000
2019-06,삼양이동,중식 음식점업,24285300
2019-06,삼양이동,한식 음식점업,286513800
2019-06,삼양일동,기타 외국식 음식점업,0
2019-06,삼양일동,비알콜 음료점업,3824100
2019-06,삼양일동,빵 및 과자류 소매업,90000
2019-06,삼양일동,서양식 음식점업,18740600
2019-06,삼양일동,일식 음식점업,19705000
2019-06,삼양일동,중식 음식점업,0
2019-06,삼양일동,한식 음식점업,88737857
2019-06,상예동,기타 외국식 음식점업,0
2019-06,상예동,비알콜 음료점업,0
2019-06,상예동,빵 및 과자류 소매업,0
2019-06,상예동,서양식 음식점업,4021600
2019-06,상예동,일식 음식점업,0
2019-06,상예동,중식 음식점업,0
2019-06,상예동,한식 음식점업,123249384
2019-06,상효동,기타 외국식 음식점업,0
2019-06,상효동,비알콜 음료점업,0
2019-06,상효동,빵 및 과자류 소매업,0
2019-06,상효동,서양식 음식점업,2169800
2019-06,상효동,일식 음식점업,0
2019-06,상효동,중식 음식점업,0
2019-06,상효동,한식 음식점업,35679000
2019-06,색달동,기타 외국식 음식점업,0
2019-06,색달동,비알콜 음료점업,5815500
2019-06,색달동,빵 및 과자류 소매업,8367850
2019-06,색달동,서양식 음식점업,233669410
2019-06,색달동,일식 음식점업,30497800
2019-06,색달동,중식 음식점업,13731600
2019-06,색달동,한식 음식점업,872519600
2019-06,서귀동,기타 외국식 음식점업,41813576
2019-06,서귀동,비알콜 음료점업,56299420
2019-06,서귀동,빵 및 과자류 소매업,114043920
2019-06,서귀동,서양식 음식점업,142790950
2019-06,서귀동,일식 음식점업,499912400
2019-06,서귀동,중식 음식점업,72052532
2019-06,서귀동,한식 음식점업,1552207426
2019-06,서호동,기타 외국식 음식점업,13641000
2019-06,서호동,비알콜 음료점업,15924470
2019-06,서호동,빵 및 과자류 소매업,22413740
2019-06,서호동,서양식 음식점업,22804700
2019-06,서호동,일식 음식점업,15768500
2019-06,서호동,중식 음식점업,17350000
2019-06,서호동,한식 음식점업,336030192
2019-06,서홍동,기타 외국식 음식점업,12445400
2019-06,서홍동,비알콜 음료점업,21056748
2019-06,서홍동,빵 및 과자류 소매업,10304960
2019-06,서홍동,서양식 음식점업,34736050
2019-06,서홍동,일식 음식점업,8347550
2019-06,서홍동,중식 음식점업,19568500
2019-06,서홍동,한식 음식점업,263231130
2019-06,성산읍,기타 외국식 음식점업,34207000
2019-06,성산읍,비알콜 음료점업,84188461
2019-06,성산읍,빵 및 과자류 소매업,53297550
2019-06,성산읍,서양식 음식점업,106155280
2019-06,성산읍,일식 음식점업,82812500
2019-06,성산읍,중식 음식점업,49036194
2019-06,성산읍,한식 음식점업,1493323564
2019-06,신효동,기타 외국식 음식점업,0
2019-06,신효동,비알콜 음료점업,0
2019-06,신효동,빵 및 과자류 소매업,0
2019-06,신효동,서양식 음식점업,1150500
2019-06,신효동,일식 음식점업,3221000
2019-06,신효동,중식 음식점업,0
2019-06,신효동,한식 음식점업,25409100
2019-06,아라이동,기타 외국식 음식점업,21456500
2019-06,아라이동,비알콜 음료점업,38921170
2019-06,아라이동,빵 및 과자류 소매업,35552700
2019-06,아라이동,서양식 음식점업,147093520
2019-06,아라이동,일식 음식점업,92757800
2019-06,아라이동,중식 음식점업,26390000
2019-06,아라이동,한식 음식점업,532169858
2019-06,아라일동,기타 외국식 음식점업,21123300
2019-06,아라일동,비알콜 음료점업,42889060
2019-06,아라일동,빵 및 과자류 소매업,89926400
2019-06,아라일동,서양식 음식점업,144107220
2019-06,아라일동,일식 음식점업,66131501
2019-06,아라일동,중식 음식점업,75495000
2019-06,아라일동,한식 음식점업,966824684
2019-06,안덕면,기타 외국식 음식점업,21331000
2019-06,안덕면,비알콜 음료점업,25444620
2019-06,안덕면,빵 및 과자류 소매업,16168170
2019-06,안덕면,서양식 음식점업,385334890
2019-06,안덕면,일식 음식점업,25227500
2019-06,안덕면,중식 음식점업,27864200
2019-06,안덕면,한식 음식점업,1059938257
2019-06,애월읍,기타 외국식 음식점업,39816000
2019-06,애월읍,비알콜 음료점업,70475120
2019-06,애월읍,빵 및 과자류 소매업,50761770
2019-06,애월읍,서양식 음식점업,432917733
2019-06,애월읍,일식 음식점업,90840200
2019-06,애월읍,중식 음식점업,55542500
2019-06,애월읍,한식 음식점업,1809843953
2019-06,연동,기타 외국식 음식점업,98722200
2019-06,연동,비알콜 음료점업,151445210
2019-06,연동,빵 및 과자류 소매업,180892930
2019-06,연동,서양식 음식점업,387398336
2019-06,연동,일식 음식점업,375278021
2019-06,연동,중식 음식점업,212727098
2019-06,연동,한식 음식점업,4311566134
2019-06,영남동,기타 외국식 음식점업,0
2019-06,영남동,비알콜 음료점업,0
2019-06,영남동,빵 및 과자류 소매업,0
2019-06,영남동,서양식 음식점업,0
2019-06,영남동,일식 음식점업,0
2019-06,영남동,중식 음식점업,0
2019-06,영남동,한식 음식점업,0
2019-06,영평동,기타 외국식 음식점업,0
2019-06,영평동,비알콜 음료점업,4587040
2019-06,영평동,빵 및 과자류 소매업,7331050
2019-06,영평동,서양식 음식점업,17925900
2019-06,영평동,일식 음식점업,21004000
2019-06,영평동,중식 음식점업,0
2019-06,영평동,한식 음식점업,46820000
2019-06,오등동,기타 외국식 음식점업,0
2019-06,오등동,비알콜 음료점업,0
2019-06,오등동,빵 및 과자류 소매업,0
2019-06,오등동,서양식 음식점업,3322950
2019-06,오등동,일식 음식점업,0
2019-06,오등동,중식 음식점업,0
2019-06,오등동,한식 음식점업,82254046
2019-06,오라삼동,기타 외국식 음식점업,0
2019-06,오라삼동,비알콜 음료점업,0
2019-06,오라삼동,빵 및 과자류 소매업,5941950
2019-06,오라삼동,서양식 음식점업,3779800
2019-06,오라삼동,일식 음식점업,977500
2019-06,오라삼동,중식 음식점업,0
2019-06,오라삼동,한식 음식점업,116122400
2019-06,오라이동,기타 외국식 음식점업,0
2019-06,오라이동,비알콜 음료점업,35981970
2019-06,오라이동,빵 및 과자류 소매업,19002450
2019-06,오라이동,서양식 음식점업,21782345
2019-06,오라이동,일식 음식점업,20202600
2019-06,오라이동,중식 음식점업,0
2019-06,오라이동,한식 음식점업,237243230
2019-06,오라일동,기타 외국식 음식점업,2162000
2019-06,오라일동,비알콜 음료점업,13557600
2019-06,오라일동,빵 및 과자류 소매업,2140000
2019-06,오라일동,서양식 음식점업,8653000
2019-06,오라일동,일식 음식점업,4465000
2019-06,오라일동,중식 음식점업,8578000
2019-06,오라일동,한식 음식점업,400608344
2019-06,외도이동,기타 외국식 음식점업,0
2019-06,외도이동,비알콜 음료점업,2314000
2019-06,외도이동,빵 및 과자류 소매업,0
2019-06,외도이동,서양식 음식점업,9297500
2019-06,외도이동,일식 음식점업,22434000
2019-06,외도이동,중식 음식점업,852000
2019-06,외도이동,한식 음식점업,70282300
2019-06,외도일동,기타 외국식 음식점업,20527800
2019-06,외도일동,비알콜 음료점업,12070800
2019-06,외도일동,빵 및 과자류 소매업,49940130
2019-06,외도일동,서양식 음식점업,46104820
2019-06,외도일동,일식 음식점업,20692600
2019-06,외도일동,중식 음식점업,32160500
2019-06,외도일동,한식 음식점업,569157110
2019-06,용담삼동,기타 외국식 음식점업,6365000
2019-06,용담삼동,비알콜 음료점업,39083650
2019-06,용담삼동,빵 및 과자류 소매업,13327000
2019-06,용담삼동,서양식 음식점업,61180720
2019-06,용담삼동,일식 음식점업,123506500
2019-06,용담삼동,중식 음식점업,8328000
2019-06,용담삼동,한식 음식점업,518835590
2019-06,용담이동,기타 외국식 음식점업,131000
2019-06,용담이동,비알콜 음료점업,111521410
2019-06,용담이동,빵 및 과자류 소매업,50523310
2019-06,용담이동,서양식 음식점업,73698030
2019-06,용담이동,일식 음식점업,114667850
2019-06,용담이동,중식 음식점업,54567500
2019-06,용담이동,한식 음식점업,811578728
2019-06,용담일동,기타 외국식 음식점업,1984000
2019-06,용담일동,비알콜 음료점업,944400
2019-06,용담일동,빵 및 과자류 소매업,16772900
2019-06,용담일동,서양식 음식점업,6967500
2019-06,용담일동,일식 음식점업,76647500
2019-06,용담일동,중식 음식점업,12229500
2019-06,용담일동,한식 음식점업,410192180
2019-06,우도면,기타 외국식 음식점업,0
2019-06,우도면,비알콜 음료점업,27720610
2019-06,우도면,빵 및 과자류 소매업,19787400
2019-06,우도면,서양식 음식점업,40829050
2019-06,우도면,일식 음식점업,5025500
2019-06,우도면,중식 음식점업,31758600
2019-06,우도면,한식 음식점업,195446450
2019-06,월평동,기타 외국식 음식점업,0
2019-06,월평동,비알콜 음료점업,2051000
2019-06,월평동,빵 및 과자류 소매업,0
2019-06,월평동,서양식 음식점업,895800
2019-06,월평동,일식 음식점업,0
2019-06,월평동,중식 음식점업,0
2019-06,월평동,한식 음식점업,32220000
2019-06,이도이동,기타 외국식 음식점업,39814500
2019-06,이도이동,비알콜 음료점업,154110545
2019-06,이도이동,빵 및 과자류 소매업,131472320
2019-06,이도이동,서양식 음식점업,216152620
2019-06,이도이동,일식 음식점업,230040200
2019-06,이도이동,중식 음식점업,91775410
2019-06,이도이동,한식 음식점업,2644757536
2019-06,이도일동,기타 외국식 음식점업,4279700
2019-06,이도일동,비알콜 음료점업,20825789
2019-06,이도일동,빵 및 과자류 소매업,55437840
2019-06,이도일동,서양식 음식점업,33595950
2019-06,이도일동,일식 음식점업,32124500
2019-06,이도일동,중식 음식점업,46502500
2019-06,이도일동,한식 음식점업,371414584
2019-06,이호이동,기타 외국식 음식점업,1717000
2019-06,이호이동,비알콜 음료점업,2240010
2019-06,이호이동,빵 및 과자류 소매업,3383690
2019-06,이호이동,서양식 음식점업,201100
2019-06,이호이동,일식 음식점업,5365000
2019-06,이호이동,중식 음식점업,10430000
2019-06,이호이동,한식 음식점업,125026550
2019-06,이호일동,기타 외국식 음식점업,0
2019-06,이호일동,비알콜 음료점업,4615070
2019-06,이호일동,빵 및 과자류 소매업,844000
2019-06,이호일동,서양식 음식점업,16132670
2019-06,이호일동,일식 음식점업,0
2019-06,이호일동,중식 음식점업,0
2019-06,이호일동,한식 음식점업,86350060
2019-06,일도이동,기타 외국식 음식점업,35818500
2019-06,일도이동,비알콜 음료점업,34683150
2019-06,일도이동,빵 및 과자류 소매업,114199725
2019-06,일도이동,서양식 음식점업,33149710
2019-06,일도이동,일식 음식점업,123762404
2019-06,일도이동,중식 음식점업,32053025
2019-06,일도이동,한식 음식점업,1264401845
2019-06,일도일동,기타 외국식 음식점업,5691000
2019-06,일도일동,비알콜 음료점업,21528150
2019-06,일도일동,빵 및 과자류 소매업,25193200
2019-06,일도일동,서양식 음식점업,40084100
2019-06,일도일동,일식 음식점업,53199000
2019-06,일도일동,중식 음식점업,14637000
2019-06,일도일동,한식 음식점업,332811155
2019-06,조천읍,기타 외국식 음식점업,13212000
2019-06,조천읍,비알콜 음료점업,31854840
2019-06,조천읍,빵 및 과자류 소매업,100906950
2019-06,조천읍,서양식 음식점업,113717705
2019-06,조천읍,일식 음식점업,135318400
2019-06,조천읍,중식 음식점업,52882724
2019-06,조천읍,한식 음식점업,1622588420
