년월,시도명,읍면동명,업종명,성별,이용자수,이용금액,거주인구,방문인구,국적,외국인유동인구수,내국인개별여행객
2020-03,제주시,외도동,중식 음식점업,남성,644.0,16608000.0,4169357.31,1656252.3180000002,중국,1598.91,468096
2020-03,제주시,외도동,중식 음식점업,여성,381.0,9899130.0,4515827.274,1501124.657,중국 외,1156.55,468096
2020-03,제주시,외도동,중식 음식점업,남성,644.0,16608000.0,4169357.31,1656252.3180000002,중국 외,1156.55,468096
2020-03,제주시,외도동,"피자, 햄버거, 샌드위치 및 유사 음식점업",남성,1614.0,24181310.0,4169357.31,1656252.3180000002,중국,1598.91,468096
2020-03,제주시,외도동,"피자, 햄버거, 샌드위치 및 유사 음식점업",여성,1408.0,20638690.0,4515827.274,1501124.657,중국,1598.91,468096
2020-03,제주시,외도동,"피자, 햄버거, 샌드위치 및 유사 음식점업",남성,1614.0,24181310.0,4169357.31,1656252.3180000002,중국 외,1156.55,468096
2020-03,제주시,외도동,"피자, 햄버거, 샌드위치 및 유사 음식점업",여성,1408.0,20638690.0,4515827.274,1501124.657,중국 외,1156.55,468096
2020-03,제주시,외도동,한식 음식점업,남성,8104.0,306442600.0,4169357.31,1656252.3180000002,중국,1598.91,468096
2020-03,제주시,외도동,한식 음식점업,여성,4632.0,147661600.0,4515827.274,1501124.657,중국,1598.91,468096
2020-03,제주시,외도동,한식 음식점업,남성,8104.0,306442600.0,4169357.31,1656252.3180000002,중국 외,1156.55,468096
2020-03,제주시,외도동,한식 음식점업,여성,4632.0,147661600.0,4515827.274,1501124.657,중국 외,1156.55,468096
2020-03,제주시,용담1동,기타 외국식 음식점업,여성,4.0,274000.0,2456481.0930000003,1240699.571,중국,1662.33,468096
2020-03,제주시,용담1동,기타 외국식 음식점업,남성,7.0,257000.0,2220415.95,1364401.4840000002,중국,1662.33,468096
2020-03,제주시,용담1동,기타 외국식 음식점업,여성,4.0,274000.0,2456481.0930000003,1240699.571,중국 외,2160.23,468096
2020-03,제주시,용담1동,기타 외국식 음식점업,남성,7.0,257000.0,2220415.95,1364401.4840000002,중국 외,2160.23,468096
2020-03,제주시,용담1동,비알콜 음료점업,여성,10.0,110300.0,2456481.0930000003,1240699.571,중국,1662.33,468096
2020-03,제주시,용담1동,비알콜 음료점업,남성,18.0,254000.0,2220415.95,1364401.4840000002,중국,1662.33,468096
2020-03,제주시,용담1동,비알콜 음료점업,여성,10.0,110300.0,2456481.0930000003,1240699.571,중국 외,2160.23,468096
2020-03,제주시,용담1동,비알콜 음료점업,남성,18.0,254000.0,2220415.95,1364401.4840000002,중국 외,2160.23,468096
2020-03,제주시,용담1동,서양식 음식점업,여성,60.0,1225000.0,2456481.0930000003,1240699.571,중국,1662.33,468096
2020-03,제주시,용담1동,서양식 음식점업,남성,63.0,1623000.0,2220415.95,1364401.4840000002,중국,1662.33,468096
2020-03,제주시,용담1동,서양식 음식점업,여성,60.0,1225000.0,2456481.0930000003,1240699.571,중국 외,2160.23,468096
2020-03,제주시,용담1동,서양식 음식점업,남성,63.0,1623000.0,2220415.95,1364401.4840000002,중국 외,2160.23,468096
2020-03,제주시,용담1동,일식 음식점업,여성,67.0,5490500.0,2456481.0930000003,1240699.571,중국,1662.33,468096
2020-03,제주시,용담1동,일식 음식점업,남성,122.0,12892500.0,2220415.95,1364401.4840000002,중국,1662.33,468096
2020-03,제주시,용담1동,일식 음식점업,여성,67.0,5490500.0,2456481.0930000003,1240699.571,중국 외,2160.23,468096
2020-03,제주시,용담1동,일식 음식점업,남성,122.0,12892500.0,2220415.95,1364401.4840000002,중국 외,2160.23,468096
2020-03,제주시,용담1동,중식 음식점업,여성,80.0,2140000.0,2456481.0930000003,1240699.571,중국,1662.33,468096
2020-03,제주시,용담1동,중식 음식점업,남성,168.0,4309500.0,2220415.95,1364401.4840000002,중국,1662.33,468096
2020-03,제주시,용담1동,중식 음식점업,여성,80.0,2140000.0,2456481.0930000003,1240699.571,중국 외,2160.23,468096
2020-03,제주시,용담1동,중식 음식점업,남성,168.0,4309500.0,2220415.95,1364401.4840000002,중국 외,2160.23,468096
2020-03,제주시,용담1동,"피자, 햄버거, 샌드위치 및 유사 음식점업",여성,199.0,2737800.0,2456481.0930000003,1240699.571,중국,1662.33,468096
2020-03,제주시,용담1동,"피자, 햄버거, 샌드위치 및 유사 음식점업",남성,314.0,4226000.0,2220415.95,1364401.4840000002,중국,1662.33,468096
2020-03,제주시,용담1동,"피자, 햄버거, 샌드위치 및 유사 음식점업",여성,199.0,2737800.0,2456481.0930000003,1240699.571,중국 외,2160.23,468096
2020-03,제주시,용담1동,"피자, 햄버거, 샌드위치 및 유사 음식점업",남성,314.0,4226000.0,2220415.95,1364401.4840000002,중국 외,2160.23,468096
2020-03,제주시,용담1동,한식 음식점업,여성,1625.0,67617500.0,2456481.0930000003,1240699.571,중국,1662.33,468096
2020-03,제주시,용담1동,한식 음식점업,남성,3132.0,130307900.0,2220415.95,1364401.4840000002,중국,1662.33,468096
2020-03,제주시,용담1동,한식 음식점업,여성,1625.0,67617500.0,2456481.0930000003,1240699.571,중국 외,2160.23,468096
2020-03,제주시,용담1동,한식 음식점업,남성,3132.0,130307900.0,2220415.95,1364401.4840000002,중국 외,2160.23,468096
2020-03,제주시,용담2동,기타 외국식 음식점업,남성,75.0,5114000.0,3509613.532,3023571.957,중국,4979.97,468096
2020-03,제주시,용담2동,기타 외국식 음식점업,여성,35.0,1735000.0,3860830.471,2613155.077,중국,4979.97,468096
2020-03,제주시,용담2동,기타 외국식 음식점업,남성,75.0,5114000.0,3509613.532,3023571.957,중국 외,9394.62,468096
2020-03,제주시,용담2동,기타 외국식 음식점업,여성,35.0,1735000.0,3860830.471,2613155.077,중국 외,9394.62,468096
2020-03,제주시,용담2동,비알콜 음료점업,여성,3206.0,29215005.0,3860830.471,2613155.077,중국,4979.97,468096
2020-03,제주시,용담2동,비알콜 음료점업,남성,3038.0,31454465.0,3509613.532,3023571.957,중국,4979.97,468096
2020-03,제주시,용담2동,비알콜 음료점업,여성,3206.0,29215005.0,3860830.471,2613155.077,중국 외,9394.62,468096
2020-03,제주시,용담2동,비알콜 음료점업,남성,3038.0,31454465.0,3509613.532,3023571.957,중국 외,9394.62,468096
2020-03,제주시,용담2동,서양식 음식점업,남성,1585.0,28678420.0,3509613.532,3023571.957,중국,4979.97,468096
2020-03,제주시,용담2동,서양식 음식점업,여성,1367.0,32368330.0,3860830.471,2613155.077,중국,4979.97,468096
2020-03,제주시,용담2동,서양식 음식점업,남성,1585.0,28678420.0,3509613.532,3023571.957,중국 외,9394.62,468096
2020-03,제주시,용담2동,서양식 음식점업,여성,1367.0,32368330.0,3860830.471,2613155.077,중국 외,9394.62,468096
2020-03,제주시,용담2동,일식 음식점업,여성,511.0,14160100.0,3860830.471,2613155.077,중국,4979.97,468096
2020-03,제주시,용담2동,일식 음식점업,남성,533.0,16384550.0,3509613.532,3023571.957,중국,4979.97,468096
2020-03,제주시,용담2동,일식 음식점업,여성,511.0,14160100.0,3860830.471,2613155.077,중국 외,9394.62,468096
2020-03,제주시,용담2동,일식 음식점업,남성,533.0,16384550.0,3509613.532,3023571.957,중국 외,9394.62,468096
2020-03,제주시,용담2동,중식 음식점업,여성,172.0,4411000.0,3860830.471,2613155.077,중국,4979.97,468096
2020-03,제주시,용담2동,중식 음식점업,남성,520.0,12783500.0,3509613.532,3023571.957,중국,4979.97,468096
2020-03,제주시,용담2동,중식 음식점업,여성,172.0,4411000.0,3860830.471,2613155.077,중국 외,9394.62,468096
2020-03,제주시,용담2동,중식 음식점업,남성,520.0,12783500.0,3509613.532,3023571.957,중국 외,9394.62,468096
2020-03,제주시,용담2동,"피자, 햄버거, 샌드위치 및 유사 음식점업",남성,4430.0,43616559.0,3509613.532,3023571.957,중국,4979.97,468096
2020-03,제주시,용담2동,"피자, 햄버거, 샌드위치 및 유사 음식점업",여성,3534.0,32783020.0,3860830.471,2613155.077,중국,4979.97,468096
2020-03,제주시,용담2동,"피자, 햄버거, 샌드위치 및 유사 음식점업",남성,4430.0,43616559.0,3509613.532,3023571.957,중국 외,9394.62,468096
2020-03,제주시,용담2동,"피자, 햄버거, 샌드위치 및 유사 음식점업",여성,3534.0,32783020.0,3860830.471,2613155.077,중국 외,9394.62,468096
2020-03,제주시,용담2동,한식 음식점업,남성,7705.0,250195810.0,3509613.532,3023571.957,중국,4979.97,468096
2020-03,제주시,용담2동,한식 음식점업,여성,4687.0,134368170.0,3860830.471,2613155.077,중국,4979.97,468096
2020-03,제주시,용담2동,한식 음식점업,남성,7705.0,250195810.0,3509613.532,3023571.957,중국 외,9394.62,468096
2020-03,제주시,용담2동,한식 음식점업,여성,4687.0,134368170.0,3860830.471,2613155.077,중국 외,9394.62,468096
2020-03,제주시,우도면,비알콜 음료점업,여성,156.0,1860950.0,347574.033,193865.387,중국,5492.57,468096
2020-03,제주시,우도면,비알콜 음료점업,남성,140.0,1536300.0,480600.292,352323.1810000001,중국,5492.57,468096
2020-03,제주시,우도면,비알콜 음료점업,여성,156.0,1860950.0,347574.033,193865.387,중국 외,6853.12,468096
2020-03,제주시,우도면,비알콜 음료점업,남성,140.0,1536300.0,480600.292,352323.1810000001,중국 외,6853.12,468096
2020-03,제주시,우도면,서양식 음식점업,남성,472.0,7485200.0,480600.292,352323.1810000001,중국,5492.57,468096
2020-03,제주시,우도면,서양식 음식점업,여성,623.0,9781600.0,347574.033,193865.387,중국,5492.57,468096
2020-03,제주시,우도면,서양식 음식점업,남성,472.0,7485200.0,480600.292,352323.1810000001,중국 외,6853.12,468096
2020-03,제주시,우도면,서양식 음식점업,여성,623.0,9781600.0,347574.033,193865.387,중국 외,6853.12,468096
2020-03,제주시,우도면,일식 음식점업,남성,16.0,810500.0,480600.292,352323.1810000001,중국,5492.57,468096
2020-03,제주시,우도면,일식 음식점업,여성,16.0,533500.0,347574.033,193865.387,중국,5492.57,468096
2020-03,제주시,우도면,일식 음식점업,남성,16.0,810500.0,480600.292,352323.1810000001,중국 외,6853.12,468096
2020-03,제주시,우도면,일식 음식점업,여성,16.0,533500.0,347574.033,193865.387,중국 외,6853.12,468096
2020-03,제주시,우도면,중식 음식점업,남성,264.0,4837000.0,480600.292,352323.1810000001,중국,5492.57,468096
2020-03,제주시,우도면,중식 음식점업,여성,200.0,3169000.0,347574.033,193865.387,중국,5492.57,468096
2020-03,제주시,우도면,중식 음식점업,남성,264.0,4837000.0,480600.292,352323.1810000001,중국 외,6853.12,468096
2020-03,제주시,우도면,중식 음식점업,여성,200.0,3169000.0,347574.033,193865.387,중국 외,6853.12,468096
2020-03,제주시,우도면,"피자, 햄버거, 샌드위치 및 유사 음식점업",남성,128.0,1386500.0,480600.292,352323.1810000001,중국,5492.57,468096
2020-03,제주시,우도면,"피자, 햄버거, 샌드위치 및 유사 음식점업",여성,131.0,1267500.0,347574.033,193865.387,중국,5492.57,468096
2020-03,제주시,우도면,"피자, 햄버거, 샌드위치 및 유사 음식점업",남성,128.0,1386500.0,480600.292,352323.1810000001,중국 외,6853.12,468096
2020-03,제주시,우도면,"피자, 햄버거, 샌드위치 및 유사 음식점업",여성,131.0,1267500.0,347574.033,193865.387,중국 외,6853.12,468096
2020-03,제주시,우도면,한식 음식점업,남성,1102.0,38029100.0,480600.292,352323.1810000001,중국,5492.57,468096
2020-03,제주시,우도면,한식 음식점업,여성,904.0,26870900.0,347574.033,193865.387,중국,5492.57,468096
2020-03,제주시,우도면,한식 음식점업,남성,1102.0,38029100.0,480600.292,352323.1810000001,중국 외,6853.12,468096
2020-03,제주시,우도면,한식 음식점업,여성,904.0,26870900.0,347574.033,193865.387,중국 외,6853.12,468096
2020-03,제주시,이도1동,기타 외국식 음식점업,여성,14.0,280000.0,3026319.708,2878306.872,중국,1923.33,468096
2020-03,제주시,이도1동,기타 외국식 음식점업,남성,49.0,1449500.0,2740106.01,2758683.61,중국,1923.33,468096
2020-03,제주시,이도1동,기타 외국식 음식점업,여성,14.0,280000.0,3026319.708,2878306.872,중국 외,1208.02,468096
2020-03,제주시,이도1동,기타 외국식 음식점업,남성,49.0,1449500.0,2740106.01,2758683.61,중국 외,1208.02,468096
2020-03,제주시,이도1동,비알콜 음료점업,여성,575.0,5123060.0,3026319.708,2878306.872,중국,1923.33,468096
2020-03,제주시,이도1동,비알콜 음료점업,남성,545.0,5382550.0,2740106.01,2758683.61,중국,1923.33,468096
2020-03,제주시,이도1동,비알콜 음료점업,여성,575.0,5123060.0,3026319.708,2878306.872,중국 외,1208.02,468096
2020-03,제주시,이도1동,비알콜 음료점업,남성,545.0,5382550.0,2740106.01,2758683.61,중국 외,1208.02,468096
2020-03,제주시,이도1동,서양식 음식점업,여성,508.0,6927160.0,3026319.708,2878306.872,중국,1923.33,468096
2020-03,제주시,이도1동,서양식 음식점업,남성,481.0,15914850.0,2740106.01,2758683.61,중국,1923.33,468096
2020-03,제주시,이도1동,서양식 음식점업,여성,508.0,6927160.0,3026319.708,2878306.872,중국 외,1208.02,468096
2020-03,제주시,이도1동,서양식 음식점업,남성,481.0,15914850.0,2740106.01,2758683.61,중국 외,1208.02,468096
2020-03,제주시,이도1동,일식 음식점업,여성,211.0,5887500.0,3026319.708,2878306.872,중국,1923.33,468096
2020-03,제주시,이도1동,일식 음식점업,남성,255.0,8904500.0,2740106.01,2758683.61,중국,1923.33,468096
2020-03,제주시,이도1동,일식 음식점업,여성,211.0,5887500.0,3026319.708,2878306.872,중국 외,1208.02,468096
2020-03,제주시,이도1동,일식 음식점업,남성,255.0,8904500.0,2740106.01,2758683.61,중국 외,1208.02,468096
2020-03,제주시,이도1동,중식 음식점업,여성,273.0,8312200.0,3026319.708,2878306.872,중국,1923.33,468096
2020-03,제주시,이도1동,중식 음식점업,남성,558.0,19755000.0,2740106.01,2758683.61,중국,1923.33,468096
2020-03,제주시,이도1동,중식 음식점업,여성,273.0,8312200.0,3026319.708,2878306.872,중국 외,1208.02,468096
2020-03,제주시,이도1동,중식 음식점업,남성,558.0,19755000.0,2740106.01,2758683.61,중국 외,1208.02,468096
2020-03,제주시,이도1동,"피자, 햄버거, 샌드위치 및 유사 음식점업",여성,393.0,4559100.0,3026319.708,2878306.872,중국,1923.33,468096
2020-03,제주시,이도1동,"피자, 햄버거, 샌드위치 및 유사 음식점업",남성,315.0,4146580.0,2740106.01,2758683.61,중국,1923.33,468096
2020-03,제주시,이도1동,"피자, 햄버거, 샌드위치 및 유사 음식점업",여성,393.0,4559100.0,3026319.708,2878306.872,중국 외,1208.02,468096
2020-03,제주시,이도1동,"피자, 햄버거, 샌드위치 및 유사 음식점업",남성,315.0,4146580.0,2740106.01,2758683.61,중국 외,1208.02,468096
2020-03,제주시,이도1동,한식 음식점업,남성,4115.0,135029736.0,2740106.01,2758683.61,중국,1923.33,468096
2020-03,제주시,이도1동,한식 음식점업,여성,2204.0,63839500.0,3026319.708,2878306.872,중국,1923.33,468096
2020-03,제주시,이도1동,한식 음식점업,남성,4115.0,135029736.0,2740106.01,2758683.61,중국 외,1208.02,468096
2020-03,제주시,이도1동,한식 음식점업,여성,2204.0,63839500.0,3026319.708,2878306.872,중국 외,1208.02,468096
2020-03,제주시,이도2동,기타 외국식 음식점업,여성,472.0,13797500.0,19175754.12,7648825.086,중국,8878.32,468096
2020-03,제주시,이도2동,기타 외국식 음식점업,남성,932.0,30012500.0,16934743.78,7930164.329,중국,8878.32,468096
2020-03,제주시,이도2동,기타 외국식 음식점업,여성,472.0,13797500.0,19175754.12,7648825.086,중국 외,5008.18,468096
2020-03,제주시,이도2동,기타 외국식 음식점업,남성,932.0,30012500.0,16934743.78,7930164.329,중국 외,5008.18,468096
2020-03,제주시,이도2동,비알콜 음료점업,남성,8510.0,80333540.0,16934743.78,7930164.329,중국,8878.32,468096
2020-03,제주시,이도2동,비알콜 음료점업,여성,10088.0,93020280.0,19175754.12,7648825.086,중국,8878.32,468096
2020-03,제주시,이도2동,비알콜 음료점업,남성,8510.0,80333540.0,16934743.78,7930164.329,중국 외,5008.18,468096
2020-03,제주시,이도2동,비알콜 음료점업,여성,10088.0,93020280.0,19175754.12,7648825.086,중국 외,5008.18,468096
